🕘️更新时间,#genre#
游戏竞技,http://113.57.20.158/rtp/228.0.0.78:6108$湖北联通组播源-cache:113.57.20.158
游戏竞技,http://113.57.93.165/rtp/228.0.0.78:6108$湖北联通组播源-cache:113.57.93.165
海看电竞,http://139.129.231.228/rtp/239.21.1.135:5002$山东电信组播源-cache:139.129.231.228
电竞天堂,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6056&tk=23a9aca1f79f$订阅源

🎵音乐频道,#genre#
CCTV-15,https://api.olelive.com/dis/live/CCTV15HD/hls.m3u8$订阅源
CCTV-15,http://120.76.248.139/live/bfgd/4200000133.m3u8$订阅源
CCTV-15,http://222.134.245.16:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://504099760.qicp.vip:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://113.140.12.230:8888/newlive/live/hls/15/live.m3u8$订阅源
CCTV-15,http://139.129.231.228/rtp/239.21.1.16:5002$山东电信组播源-cache:139.129.231.228
CCTV-15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=163fa5&tk=822270345d4c$订阅源
CCTV-15,http://183.66.15.146:60901/tsfile/live/0015_1.m3u8?key=txiptv$订阅源
CCTV-15,http://42.48.105.224:9002/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://58.19.38.162/rtp/228.0.0.15:6108$湖北联通组播源-cache:58.19.38.162
风云音乐,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8$订阅源
风云音乐,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8$订阅源
风云音乐,http://58.221.214.82/rtp/239.49.9.13:6000$江苏电信组播源-cache:58.221.214.82
风云音乐,rtsp://115.153.245.70/PLTV/88888888/224/3221226994/86128897.smil$订阅源
风云音乐,rtsp://115.153.247.80/PLTV/88888888/224/3221226994/86128897.smil$订阅源
风云音乐,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226994/86128897.smil$订阅源
音乐现场,http://116.117.104.248/rtp/239.125.1.40:5000$内蒙古联通组播源-cache:116.117.104.248
音乐现场,http://110.7.131.79/rtp/239.125.1.40:5000$内蒙古联通组播源-cache:110.7.131.79
音乐现场,http://61.136.67.238/rtp/225.1.4.184:1224$河南联通组播源-cache:61.136.67.238
音乐现场,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227338/10000100000000060000000001946523_0.smil$订阅源
音乐现场,rtsp://115.153.245.70/PLTV/88888888/224/3221227001/86441055.smil$订阅源
音乐现场,rtsp://115.153.254.81/PLTV/88888888/224/3221227001/86441055.smil$订阅源
音乐现场,rtsp://115.153.240.228:554/PLTV/88888888/224/3221227001/86441055.smil$订阅源
音乐现场,rtsp://115.153.212.72/PLTV/88888888/224/3221227001/86441055.smil$订阅源
音乐现场,rtsp://115.153.247.80/PLTV/88888888/224/3221227001/86441055.smil$订阅源
音乐现场,rtsp://115.153.230.145/PLTV/88888888/224/3221227001/86441055.smil$订阅源
音乐之声,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8$订阅源
音乐之声,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8$订阅源
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2$订阅源
音乐之声,http://live.xmcdn.com/live/1205/64.m3u8$订阅源
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8$订阅源

🏛经典剧场,#genre#
笑傲江湖,http://1.94.31.214:35455/huya/26355790$订阅源
笑傲江湖,http://61.133.118.228:5001/yy/1355067965
笑傲江湖,http://huanqiuzhibo.cn/manifest/huya.php?id=26355790$订阅源
天龙八部,http://1.94.31.214:35455/huya/23903123$订阅源
天龙八部,http://61.133.118.228:5001/yy/1351814644
天龙八部,https://vip.ffzy-play5.com/20230121/6052_87b1c663/2000k/hls/mixed.m3u8$订阅源
天龙八部,https://vip1.lz-cdn1.com/20230217/20640_9eee7111/index.m3u8$订阅源
鹿鼎记,http://1.94.31.214:35455/yy/28265277$订阅源
鹿鼎记,https://ukzy.ukubf4.com/20220404/gfSdtuvX/index.m3u8$订阅源
仙剑奇侠传,http://1.94.31.214:35455/yy/1382749903$订阅源
西游记,http://1.94.31.214:35455/huya/26355861$订阅源
三国演义,http://1.94.31.214:35455/huya/11602081$订阅源
三国演义,http://zzy789.xyz/bili.php?id=27501731$订阅源
水浒传,http://61.133.118.228:5001/yy/1353873252
新白娘子传奇,http://1.94.31.214:35455/yy/1354490667$订阅源
新白娘子传奇,http://61.133.118.228:5001/yy/1354490667
济公游记,http://1.94.31.214:35455/yy/21482$订阅源
封神榜,http://1.94.31.214:35455/huya/29465849$订阅源
封神榜,http://61.133.118.228:5001/yy/1353426319
上海滩,http://61.133.118.228:5001/yy/1382745184
上海滩,https://vip.ffzy-online.com/20221017/870_24fd00ae/2000k/hls/mixed.m3u8$订阅源
上海滩,https://vip1.lz-cdn1.com/20220516/5843_f2d3e2af/1200k/hls/mixed.m3u8$订阅源
上海滩,https://ukzy.ukubf3.com/20220605/kssUhAeh/2000kb/hls/index.m3u8$订阅源
射雕英雄传,http://1.94.31.214:35455/huya/23824164$订阅源
射雕英雄传,http://huanqiuzhibo.cn/manifest/huya.php?id=23824164$订阅源
